YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2016,3,7,101.39,4.68,5.41,3.6,1.8,5.02,5.86,3.8,2.06
2016,3,8,101.26,5.46,5.88,5,0.88,6.1,6.72,5.59,1.12
2016,3,9,101.29,3.91,5.66,2.64,3.02,4.23,6.39,2.8,3.6
2016,3,10,101.52,6.01,8.95,4.45,4.5,6.42,9.73,4.73,5.01
2016,3,11,101.71,8.34,9.6,7.45,2.15,8.94,10.39,7.95,2.45
2016,3,12,101.56,7.23,7.64,6.62,1.02,7.84,8.38,7.2,1.18
2016,3,13,101.37,6.6,8.77,4.52,4.24,7.53,10.09,4.91,5.17
2016,3,14,101.43,6.41,9.5,4.56,4.94,6.93,10.32,4.91,5.41
2016,3,15,101.44,8.3,9.45,7.49,1.96,9.01,10.26,8.14,2.12
2016,3,16,101.34,5.12,7.17,3.69,3.48,5.5,7.77,3.93,3.84
2016,3,17,101.38,6.47,8.65,4.7,3.95,7.22,9.8,5.1,4.7
2016,3,18,101.26,6.29,8.42,3.33,5.09,7.12,9.52,3.59,5.92
2016,3,19,101.3,2.41,4.41,0.57,3.84,2.55,4.74,0.59,4.14
2016,3,20,101.37,7.31,9.09,4.1,4.98,8.06,10.09,4.42,5.67
2016,3,21,101.42,7.91,8.27,7.18,1.09,8.62,9.07,7.77,1.3
2016,3,22,101.27,6.48,7.98,5.23,2.75,6.98,8.67,5.6,3.08
2016,3,23,101.21,3.94,5.73,1.01,4.73,4.29,6.27,1.09,5.19
2016,3,24,101.56,8.39,10.03,2.32,7.71,9.12,10.88,2.45,8.42
2016,3,25,101.78,7.41,9.74,6.13,3.62,7.84,10.52,6.43,4.09
2016,3,26,101.83,7.98,9.5,6.17,3.33,8.52,10.26,6.48,3.77
2016,3,27,101.95,7.77,9.08,6.51,2.58,8.25,9.7,6.81,2.88
2016,3,28,102.08,9.41,10.14,7.64,2.5,10.2,11.09,8.16,2.93
2016,3,29,102.01,8.51,9.73,7.74,1.99,9.23,10.62,8.43,2.19
2016,3,30,101.76,6.21,7.34,5.62,1.71,6.78,7.97,6.13,1.83
2016,3,31,101.45,5.23,7.78,2.79,4.99,5.87,8.75,3.16,5.59
2016,4,1,101.4,3.42,5.7,0.87,4.83,3.66,6.16,0.88,5.29
2016,4,2,101.43,4.98,6.3,4.27,2.03,5.46,7.04,4.65,2.39
2016,4,3,101.42,4.48,6.98,2.21,4.77,4.97,7.84,2.39,5.45
2016,4,4,101.33,3.84,5.2,1.34,3.85,4.16,5.66,1.41,4.25
2016,4,5,101.4,5.38,6.85,4.1,2.75,5.86,7.6,4.39,3.2
2016,4,6,101.39,8.15,8.82,7.15,1.67,9.18,9.91,7.95,1.96
2016,4,7,101.4,6.59,8.59,4.83,3.75,7.34,9.65,5.31,4.34
2016,4,8,101.37,5.55,6.3,4.52,1.78,6.12,6.98,4.94,2.04
2016,4,9,101.23,5.84,6.79,5.04,1.75,6.42,7.5,5.54,1.96
2016,4,10,101.09,5.21,6.74,3.07,3.67,5.66,7.4,3.27,4.13
2016,4,11,101.1,2.3,4.02,0.44,3.58,2.43,4.3,0.44,3.86
2016,4,12,101.02,2.13,3.31,0.54,2.77,2.23,3.5,0.57,2.93
2016,4,13,100.87,6.33,9.34,2.49,6.84,7.02,10.63,2.62,8
2016,4,14,101.12,3.57,6.47,0.52,5.95,3.84,7.12,0.52,6.61
2016,4,15,101.28,2.34,4.48,0.34,4.13,2.47,4.79,0.35,4.44
2016,4,16,101.19,3.36,6.02,0.54,5.48,3.67,6.66,0.55,6.1
2016,4,17,101.24,2.96,5.73,0.85,4.88,3.16,6.27,0.87,5.41
2016,4,18,101.31,4.38,6.63,1.5,5.12,4.75,7.28,1.57,5.71
2016,4,19,101.55,7.09,8.9,4.24,4.66,7.84,9.96,4.55,5.41
2016,4,20,101.43,8.05,8.7,7.22,1.48,9.12,9.84,8.16,1.68
2016,4,21,101.28,6.32,7.49,4.74,2.74,7.05,8.42,5.24,3.17
2016,4,22,101.12,5.04,6.48,3.26,3.22,5.48,7.1,3.48,3.62
2016,4,23,101.05,5.74,7.52,3.52,3.99,6.31,8.34,3.82,4.52
2016,4,24,101.06,2.49,3.84,0.34,3.49,2.65,4.13,0.37,3.77
2016,4,25,101.16,3.99,5.29,1.64,3.65,4.29,5.72,1.73,3.98
2016,4,26,101.11,4.98,5.84,4.31,1.53,5.37,6.34,4.62,1.72
2016,4,27,100.9,4.71,6.07,3.38,2.69,5.05,6.55,3.55,3
2016,4,28,101.01,3.48,4.01,2.67,1.34,3.68,4.26,2.8,1.46
2016,4,29,101.2,7.57,9.22,2.81,6.41,8.27,10.11,2.95,7.16
2016,4,30,101.16,7.33,8.72,6.67,2.05,8.02,9.59,7.34,2.25
2016,5,1,101.12,5.68,6.58,4.93,1.65,6.24,7.25,5.37,1.89
2016,5,2,101.15,4.13,6.09,2.55,3.53,4.48,6.75,2.7,4.04
2016,5,3,101.13,2.85,4.21,1.36,2.86,3.01,4.47,1.4,3.07
2016,5,4,101.17,3.74,6.77,1.34,5.43,4.02,7.48,1.38,6.1
2016,5,5,101.17,7.15,8.09,6.13,1.95,7.94,9.01,6.76,2.24
2016,5,6,101.06,6.05,7.52,3.76,3.76,6.7,8.4,4.09,4.3
2016,5,7,101.12,6.67,8.38,5.89,2.49,7.4,9.44,6.48,2.95
2016,5,8,101.2,7.11,8.42,5.62,2.8,7.93,9.48,6.17,3.31
2016,5,9,101.13,6.3,7.27,4.72,2.55,6.98,8.11,5.17,2.94
2016,5,10,100.95,4.88,7.44,1.43,6.02,5.39,8.3,1.51,6.79
2016,5,11,100.85,2.3,3.28,1.15,2.12,2.41,3.45,1.2,2.25
2016,5,12,100.91,3.38,6.72,1.95,4.77,3.62,7.46,2.05,5.4
2016,5,13,101.1,6.78,7.72,6.04,1.69,7.55,8.69,6.69,2.01
2016,5,14,101.24,7.63,8.5,7.07,1.43,8.65,9.68,7.9,1.78
2016,5,15,101.06,5.94,7.44,4.91,2.52,6.58,8.38,5.4,2.98
2016,5,16,100.82,5.12,6.16,3.55,2.6,5.59,6.79,3.81,2.98
2016,5,17,100.95,5.37,6.59,4.25,2.33,5.83,7.25,4.55,2.7
2016,5,18,100.99,4.45,5.4,3.34,2.06,4.77,5.88,3.52,2.34
2016,5,19,100.87,4.5,5.89,3.41,2.48,4.85,6.46,3.64,2.82
2016,5,20,100.76,4.35,6.11,1.32,4.79,4.75,6.7,1.41,5.29
2016,5,21,100.95,3.92,7.93,0.49,7.44,4.26,8.86,0.53,8.33
2016,5,22,101,5.78,8.2,3.84,4.36,6.3,9.15,4.12,5.03
2016,5,23,100.91,5.31,6.42,4.16,2.26,5.78,6.97,4.46,2.52
2016,5,24,100.83,6.3,6.53,6.12,0.41,7,7.27,6.79,0.48
2016,5,25,100.89,4.04,6.12,2.16,3.95,4.4,6.81,2.3,4.5
2016,5,26,100.98,3.67,5.42,2.88,2.54,3.91,5.94,3.03,2.91
2016,5,27,101.09,2.94,5.41,1.64,3.77,3.13,5.92,1.74,4.18
2016,5,28,101.07,3.2,4.08,1.55,2.52,3.4,4.36,1.6,2.76
2016,5,29,100.97,4.2,5.27,2.49,2.77,4.51,5.68,2.65,3.04
2016,5,30,100.98,3.51,4.27,2.9,1.38,3.7,4.56,3.05,1.51
2016,5,31,101.01,3.82,4.85,3.05,1.8,4.05,5.2,3.21,1.99
2016,6,1,100.86,7.01,8.52,4.59,3.92,7.73,9.53,4.89,4.64
2016,6,2,100.73,8.59,9.84,6.67,3.17,9.66,11.15,7.39,3.77
2016,6,3,100.81,7.55,8.23,7.08,1.16,8.4,9.22,7.84,1.38
2016,6,4,100.9,6.69,7.59,4.92,2.67,7.36,8.41,5.29,3.12
2016,6,5,100.95,4.51,5.72,2.78,2.94,4.82,6.16,2.91,3.25
2016,6,6,101.02,3.81,5.09,3.09,1.99,4.04,5.43,3.27,2.16
2016,6,7,100.97,5.32,6.16,3.91,2.24,5.69,6.64,4.15,2.48
2016,6,8,100.84,7.12,8.93,4.3,4.63,7.82,9.91,4.58,5.33
2016,6,9,100.85,7.34,8.59,6.22,2.38,8.12,9.52,6.78,2.74
2016,6,10,100.96,7.08,8.17,5.98,2.2,7.88,9.12,6.62,2.5
2016,6,11,101.03,6.24,8.16,5.05,3.12,6.95,9.23,5.59,3.63
2016,6,12,100.94,6.18,7.59,4.63,2.95,6.9,8.62,5.07,3.54
2016,6,13,100.84,8.51,9.7,7.88,1.82,9.66,11.05,8.91,2.15
2016,6,14,100.78,7.48,8.73,5.95,2.78,8.42,9.91,6.62,3.28
2016,6,15,100.84,5.38,6.24,3.85,2.39,5.92,6.94,4.15,2.79
2016,6,16,100.88,4.62,5.65,2.74,2.91,4.99,6.13,2.88,3.25
2016,6,17,101.03,3.66,5.58,2.49,3.09,3.89,6.03,2.61,3.42
2016,6,18,101.12,7.31,7.88,5.96,1.91,8.06,8.76,6.48,2.29
2016,6,19,101.04,7.77,8.6,6.87,1.73,8.62,9.66,7.52,2.14
2016,6,20,100.92,6.03,7.84,4.09,3.74,6.58,8.64,4.35,4.29
2016,6,21,100.96,3.9,7.28,1.06,6.22,4.17,8.02,1.1,6.91
2016,6,22,100.94,5.1,7.35,3.48,3.87,5.49,8.1,3.66,4.44
2016,6,23,100.88,5.67,7.25,4.38,2.88,6.15,7.99,4.69,3.31
2016,6,24,100.87,4.95,5.92,2.97,2.95,5.32,6.38,3.14,3.24
2016,6,25,100.97,6.18,7.35,4.67,2.68,6.74,8.07,5.03,3.04
2016,6,26,100.97,6.92,7.72,6.09,1.63,7.58,8.56,6.62,1.95
2016,6,27,100.86,7.18,9.63,4.33,5.31,7.98,11.03,4.66,6.37
2016,6,28,101.06,7.55,8.29,4.61,3.69,8.42,9.32,4.98,4.34
2016,6,29,101.22,5.94,8.12,4.45,3.67,6.48,9.11,4.76,4.34
2016,6,30,101.17,5.79,6.77,5.14,1.63,6.27,7.41,5.5,1.91
2016,7,1,101.01,5.88,6.86,4.54,2.32,6.37,7.47,4.86,2.6
2016,7,2,101.02,5.45,7.16,3.91,3.24,5.88,7.84,4.13,3.7
2016,7,3,101.05,4.57,5.54,3.73,1.81,4.87,5.98,3.92,2.06
2016,7,4,100.9,5.27,5.99,4.48,1.51,5.65,6.45,4.76,1.69
2016,7,5,100.8,5.6,6.23,5.1,1.12,6.16,7.05,5.56,1.49
2016,7,6,100.66,6.06,7.05,5.5,1.55,6.7,7.85,6.01,1.85
2016,7,7,100.27,7.6,11.69,5.59,6.09,8.48,13.4,6.13,7.27
2016,7,8,100.04,11.07,13.31,9.77,3.54,12.82,15.45,11.35,4.1
2016,7,9,100.25,8.55,9.75,7.04,2.71,9.73,11.3,7.8,3.49
2016,7,10,100.49,7.72,9.32,6.63,2.7,8.63,10.62,7.3,3.3
2016,7,11,100.77,8.09,10.01,5.84,4.16,9.05,11.36,6.39,4.97
2016,7,12,100.88,6.65,7.66,5.94,1.73,7.34,8.55,6.48,2.07
2016,7,13,100.86,3.66,5.93,1.68,4.25,3.93,6.47,1.74,4.73
2016,7,14,100.9,3.17,4.15,1.55,2.59,3.34,4.42,1.6,2.82
2016,7,15,100.87,3.49,3.99,2.4,1.59,3.7,4.23,2.51,1.73
2016,7,16,100.95,3.45,4.32,2.23,2.1,3.66,4.64,2.33,2.32
2016,7,17,101,2.52,4.51,0.91,3.59,2.64,4.79,0.95,3.84
2016,7,18,100.93,2.13,3.4,0.12,3.27,2.23,3.56,0.12,3.44
2016,7,19,100.99,2.52,3.8,1.2,2.6,2.62,4.02,1.23,2.8
2016,7,20,101.06,4.44,6.92,3.5,3.41,4.77,7.6,3.68,3.92
2016,7,21,101.08,5.03,6.95,3.52,3.42,5.41,7.63,3.73,3.91
2016,7,22,100.99,2.67,5.05,0.33,4.73,2.81,5.42,0.34,5.09
2016,7,23,100.89,2.8,4.52,0.8,3.72,2.94,4.82,0.83,3.99
2016,7,24,100.84,4.91,6.26,4.33,1.93,5.27,6.81,4.6,2.21
2016,7,25,100.82,3.94,6.12,2.06,4.05,4.18,6.64,2.14,4.5
2016,7,26,100.84,2.78,3.79,1.87,1.92,2.9,3.96,1.95,2.02
2016,7,27,100.94,3.23,3.95,2.72,1.23,3.41,4.2,2.84,1.36
2016,7,28,100.88,3.81,4.37,3.27,1.09,4.05,4.65,3.44,1.21
2016,7,29,100.76,3.28,3.86,2.4,1.46,3.48,4.11,2.51,1.59
2016,7,30,100.58,3.63,6.46,1.25,5.21,3.9,7.04,1.3,5.73
2016,7,31,100.02,10.05,15.99,6,9.99,11.41,18.78,6.54,12.24
2016,8,1,100.07,10.3,16.96,3.95,13.02,11.91,19.97,4.41,15.55
2016,8,2,100.66,4.99,7.33,2.98,4.35,5.48,8.26,3.17,5.09
2016,8,3,100.83,3.28,4.35,2.13,2.22,3.5,4.72,2.24,2.48
2016,8,4,100.86,2.12,3.09,0.82,2.27,2.22,3.27,0.84,2.42
2016,8,5,100.72,3.92,5.26,1.75,3.51,4.2,5.7,1.82,3.88
2016,8,6,100.41,6.75,8.9,4.45,4.45,7.5,10.13,4.78,5.35
2016,8,7,100.18,7.83,9.27,6.66,2.62,8.72,10.35,7.41,2.95
2016,8,8,100.33,8.59,9.57,7.67,1.9,9.73,10.95,8.57,2.38
2016,8,9,100.25,6.95,8.84,4.3,4.54,7.73,10,4.62,5.38
2016,8,10,100.32,6.16,7.53,4.59,2.95,6.72,8.27,4.92,3.36
2016,8,11,100.39,8.42,9.95,7.09,2.87,9.4,11.23,7.76,3.48
2016,8,12,100.44,6.96,8.32,5.52,2.8,7.75,9.38,6.06,3.33
2016,8,13,100.3,7.34,9.14,5.29,3.85,8.19,10.29,5.77,4.52
2016,8,14,100.28,6.2,7.2,5.26,1.95,6.83,7.99,5.7,2.3
2016,8,15,100.27,7.26,8.7,6.06,2.63,8.05,9.78,6.62,3.16
2016,8,16,100.27,9.88,11,8.66,2.34,11.16,12.66,9.59,3.09
2016,8,17,100.31,8.66,10.8,7.2,3.6,9.81,12.32,8.01,4.32
2016,8,18,100.37,6.88,8.7,5.47,3.23,7.66,9.85,6.12,3.73
2016,8,19,100.5,5.15,5.84,4.02,1.81,5.69,6.51,4.34,2.17
2016,8,20,100.45,3.34,4.26,1.91,2.34,3.55,4.55,2.01,2.55
2016,8,21,100.28,3.47,5.23,1.9,3.34,3.71,5.71,1.98,3.73
2016,8,22,100.37,5.14,5.88,4.5,1.38,5.58,6.43,4.84,1.59
2016,8,23,100.34,4.47,6.02,2.72,3.3,4.77,6.41,2.87,3.55
2016,8,24,100.28,2.09,2.96,1.4,1.56,2.16,3.09,1.43,1.66
2016,8,25,100.39,5.15,7.27,2.54,4.73,5.59,8.05,2.66,5.4
2016,8,26,100.5,6.62,7.72,5.07,2.64,7.27,8.58,5.5,3.09
2016,8,27,100.66,5.79,7.02,5.05,1.98,6.32,7.74,5.47,2.27
2016,8,28,100.6,8.32,8.92,7.42,1.49,9.3,10.02,8.25,1.77
2016,8,29,100.66,8.51,10.41,6.7,3.71,9.46,11.77,7.35,4.42
2016,8,30,100.75,9.08,12.26,6.83,5.42,10.22,14.06,7.53,6.53
2016,8,31,100.7,10.09,11.02,9.34,1.69,11.47,12.66,10.51,2.16
2016,9,1,100.66,9.52,10.5,8.85,1.65,10.84,11.96,9.98,1.98
2016,9,2,100.54,9.7,10.48,8.88,1.6,11.15,12.14,10.09,2.05
2016,9,3,100.57,8.88,9.73,8.2,1.55,10.1,11.23,9.27,1.97
2016,9,4,100.63,7.02,8.73,6.09,2.64,7.82,9.84,6.68,3.17
2016,9,5,100.86,8.48,9.35,7.57,1.78,9.54,10.52,8.48,2.05
2016,9,6,101,7.21,8.8,5.7,3.09,8.08,9.88,6.32,3.56
2016,9,7,101,6.67,8.33,4.86,3.47,7.41,9.4,5.27,4.12
2016,9,8,100.99,4.82,6.33,3.44,2.89,5.23,6.95,3.67,3.27
2016,9,9,100.95,2.48,4.05,0.51,3.55,2.62,4.33,0.52,3.81
2016,9,10,100.83,3.03,5.45,1.52,3.92,3.23,5.89,1.58,4.31
2016,9,11,100.79,5.21,5.84,4.74,1.1,5.64,6.36,5.11,1.25
2016,9,12,100.9,4.14,4.72,3.55,1.16,4.41,5.07,3.75,1.32
2016,9,13,100.4,11.12,19.51,4.9,14.62,12.72,22.69,5.23,17.45
2016,9,14,100.08,15.26,23.62,6.88,16.73,17.67,27.44,7.66,19.78
2016,9,15,100.62,5.44,6.95,3.14,3.8,5.94,7.72,3.33,4.39
2016,9,16,100.46,5.56,8.27,2.52,5.76,6.06,9.2,2.66,6.54
2016,9,17,100.59,6.34,8.16,5.44,2.72,6.96,9.07,5.92,3.15
2016,9,18,100.66,5.75,6.62,4.62,2.01,6.25,7.31,4.9,2.41
2016,9,19,100.73,2.02,3.98,0.34,3.64,2.09,4.2,0.38,3.83
2016,9,20,100.98,4.79,5.52,2.98,2.55,5.12,5.97,3.1,2.87
2016,9,21,101.22,5.7,6.38,5.11,1.27,6.19,6.94,5.5,1.44
2016,9,22,101.15,5.05,5.88,4.4,1.48,5.44,6.41,4.7,1.71
2016,9,23,100.97,5.18,6.47,4.24,2.23,5.62,7.16,4.52,2.64
2016,9,24,100.76,8.42,9.45,7.03,2.42,9.5,10.75,7.84,2.91
2016,9,25,100.65,8.56,9.13,8.04,1.09,9.69,10.38,8.99,1.38
2016,9,26,100.26,10.02,12.03,9.41,2.62,11.4,13.77,10.63,3.14
2016,9,27,99.93,13.06,15.21,10.89,4.32,15.17,17.79,12.56,5.23
2016,9,28,100.38,9.19,11.63,5.85,5.78,10.59,13.52,6.55,6.97
2016,9,29,100.74,4.79,6.16,2.95,3.21,5.22,6.85,3.11,3.74
2016,9,30,100.82,6.88,12.45,4.14,8.3,7.56,14.2,4.39,9.8
2016,10,1,100.93,7.39,12.38,3.21,9.17,8.23,14.11,3.41,10.7
2016,10,2,100.88,5.43,6.91,3.41,3.49,5.9,7.65,3.61,4.04
2016,10,3,100.73,2.8,3.51,1,2.52,2.94,3.71,1.02,2.68
2016,10,4,100.75,1.95,3.77,0.09,3.68,2.04,3.99,0.09,3.91
2016,10,5,100.7,6.54,8.23,3.71,4.52,7.17,9.16,3.93,5.22
2016,10,6,100.62,8.23,10.98,4.25,6.73,9.24,12.39,4.59,7.8
2016,10,7,100.81,8.67,10.41,7.07,3.34,9.79,11.87,7.8,4.07
2016,10,8,100.85,9.27,11.98,6.52,5.47,10.52,13.86,7.16,6.7
2016,10,9,100.8,6.2,7.19,5.23,1.97,6.79,7.96,5.66,2.3
2016,10,10,100.88,5.7,6.67,4.36,2.32,6.24,7.37,4.68,2.69
2016,10,11,100.97,6.5,7.91,4.77,3.13,7.12,8.7,5.14,3.57
2016,10,12,101.1,7.5,7.82,7.22,0.6,8.23,8.62,7.89,0.73
2016,10,13,101.06,7.39,7.8,6.99,0.81,8.12,8.63,7.65,0.99
2016,10,14,100.95,7.66,8.95,6.55,2.4,8.51,10.11,7.17,2.93
2016,10,15,100.81,10.22,10.97,9.2,1.77,11.7,12.71,10.42,2.29
2016,10,16,100.76,12.84,14.52,11.3,3.21,14.95,17.1,13.11,4
2016,10,17,100.9,9.27,11.67,8.03,3.64,10.55,13.48,9.02,4.47
2016,10,18,100.99,7.71,10.02,6.77,3.26,8.62,11.38,7.49,3.89
2016,10,19,100.55,11.59,18.61,8.41,10.2,13.47,22.27,9.44,12.83
2016,10,20,99.86,18.66,22.7,11.23,11.47,22.35,27.27,13.29,13.98
2016,10,21,100.77,7.03,10.66,5.09,5.56,8.05,12.54,5.77,6.77
2016,10,22,100.98,5.68,7.15,3.48,3.67,6.33,8.05,3.76,4.29
2016,10,23,100.99,2.7,4.61,0.73,3.88,2.87,4.96,0.75,4.2
2016,10,24,101.08,3.57,5.01,2.16,2.84,3.79,5.38,2.25,3.13
2016,10,25,101.22,5.61,6.84,4.88,1.95,6.09,7.6,5.23,2.38
2016,10,26,101.4,5.99,6.71,5.41,1.29,6.67,7.48,6.04,1.44
2016,10,27,101.42,6.6,7.35,6.06,1.3,7.35,8.3,6.76,1.54
2016,10,28,101.32,6.99,7.57,6.33,1.24,7.76,8.37,6.97,1.4
2016,10,29,101.38,8.32,9.98,7.27,2.71,9.55,11.62,8.19,3.43
2016,10,30,101.54,11.61,12.16,10.24,1.92,13.53,14.17,11.92,2.25
2016,10,31,101.5,10.84,11.43,10.38,1.05,12.51,13.27,11.95,1.33
2016,11,1,101.43,13.23,14.49,11.32,3.17,15.46,17,13.1,3.9
2016,11,2,101.44,13.45,13.8,12.7,1.11,15.63,16.07,14.59,1.47
2016,11,3,101.36,11.88,12.57,10.3,2.27,13.59,14.41,11.69,2.72
2016,11,4,101.15,7.28,9.98,3.77,6.22,8.09,11.3,4.05,7.25
2016,11,5,101.09,3.88,5.29,3.16,2.13,4.12,5.7,3.33,2.38
2016,11,6,101.35,6.35,8.32,5.01,3.31,6.95,9.34,5.36,3.98
2016,11,7,101.53,7.56,8.38,6.98,1.4,8.35,9.39,7.66,1.73
2016,11,8,101.56,5.42,6.94,4.43,2.51,5.84,7.6,4.71,2.89
2016,11,9,101.54,9.19,10.84,6.38,4.46,10.27,12.28,6.94,5.34
2016,11,10,101.51,7.99,9.07,7.23,1.84,8.85,10.14,7.97,2.17
2016,11,11,101.54,8.71,9.58,7.76,1.82,9.73,10.81,8.56,2.26
2016,11,12,101.6,8.85,9.66,7.98,1.67,9.88,10.85,8.8,2.05
2016,11,13,101.54,8.3,8.62,7.94,0.69,9.19,9.57,8.8,0.77
2016,11,14,101.35,6.94,7.84,6.41,1.43,7.62,8.68,7.01,1.67
2016,11,15,101.36,9.05,10.73,7.12,3.61,10.24,12.26,7.82,4.44
2016,11,16,101.43,10.51,11.53,8.87,2.66,12,13.23,9.94,3.3
2016,11,17,101.39,9.41,9.84,8.78,1.05,10.68,11.21,9.92,1.29
2016,11,18,101.22,9.12,9.88,7.64,2.24,10.4,11.31,8.62,2.69
2016,11,19,101.22,7.59,8.34,7.05,1.29,8.58,9.52,7.85,1.66
2016,11,20,101.26,7.27,7.75,6.5,1.25,8.12,8.71,7.2,1.5
2016,11,21,101.17,6.22,6.88,5.02,1.86,6.86,7.6,5.48,2.12
2016,11,22,101.21,6.16,7.02,4.35,2.67,6.71,7.73,4.65,3.08
2016,11,23,101.32,5.7,6.43,5.12,1.31,6.12,6.96,5.48,1.48
2016,11,24,101.36,10.48,11.99,6.64,5.36,11.84,13.7,7.23,6.46
2016,11,25,101.34,12.71,13.05,11.62,1.43,14.66,15.22,13.24,1.97
2016,11,26,101.21,10.47,13.13,7.47,5.66,12.03,15.31,8.35,6.96
2016,11,27,101.13,7.8,16.49,2.38,14.11,8.68,19.02,2.46,16.56
2016,11,28,101.57,15.56,17.18,13.99,3.19,17.84,19.91,15.94,3.97
2016,11,29,101.75,12.95,14,11.46,2.54,14.8,15.99,13.05,2.95
2016,11,30,101.67,9.61,11.4,7.84,3.55,10.84,12.95,8.74,4.21
2016,12,1,101.65,9.55,12.07,7.53,4.54,10.84,13.79,8.37,5.42
2016,12,2,101.68,11.57,12.66,10.37,2.29,13.26,14.48,11.88,2.6
2016,12,3,101.6,8.18,10.16,6.19,3.98,9.23,11.61,6.84,4.77
2016,12,4,101.46,6.88,7.61,6.24,1.37,7.66,8.52,6.91,1.61
2016,12,5,101.44,6.71,7.05,6.29,0.77,7.41,7.82,6.91,0.91
2016,12,6,101.58,11.98,14.22,7.32,6.9,13.64,16.27,8.13,8.15
2016,12,7,101.4,11.16,11.85,10.59,1.26,12.63,13.52,11.99,1.53
2016,12,8,101.06,9.85,12.75,5.48,7.27,11.12,14.64,5.99,8.64
2016,12,9,101.08,9.73,11.88,7.98,3.9,10.93,13.6,8.88,4.72
2016,12,10,101.19,11.97,13.1,11.01,2.09,13.73,15.16,12.62,2.53
2016,12,11,101.27,11.84,12.49,10.91,1.58,13.5,14.27,12.34,1.92
2016,12,12,101.22,9.59,10.77,8.44,2.34,10.84,12.16,9.57,2.59
2016,12,13,101.17,7.1,8.06,6.26,1.8,7.9,9.12,6.92,2.2
2016,12,14,101.38,10.73,11.9,8.11,3.79,12.05,13.41,8.99,4.42
2016,12,15,101.69,12.11,13.02,10.63,2.38,13.52,14.55,11.85,2.7
2016,12,16,101.96,12.97,13.62,11.73,1.89,14.45,15.26,12.95,2.3
2016,12,17,101.97,11.46,12.15,10.31,1.84,12.7,13.48,11.41,2.07
2016,12,18,101.88,9.31,10.41,8.38,2.02,10.32,11.54,9.32,2.22
2016,12,19,101.57,8.05,8.62,7.3,1.32,8.98,9.66,8.18,1.48
2016,12,20,101.43,8.29,9.82,7.3,2.52,9.55,11.43,8.26,3.17
2016,12,21,101.45,9.21,10.61,7.1,3.51,10.65,12.34,8.05,4.28
2016,12,22,101.35,6.57,10.39,5.04,5.35,7.54,11.89,5.83,6.06
2016,12,23,101.51,13.8,14.83,11.22,3.61,15.8,16.98,12.84,4.15
2016,12,24,101.62,13.14,14.67,11.54,3.13,14.97,16.84,13.06,3.79
2016,12,25,101.53,11.18,11.51,10.71,0.8,12.67,13.05,12.11,0.95
2016,12,26,101.27,11.78,12.61,10.67,1.94,13.48,14.48,12.23,2.25
2016,12,27,101.26,13.64,16.86,10.79,6.07,15.74,19.76,12.32,7.44
2016,12,28,101.54,14.04,16.33,12.7,3.63,15.88,18.73,14.23,4.49
2016,12,29,101.76,14.77,16.45,12.84,3.6,16.8,18.92,14.41,4.52
2016,12,30,101.88,12.59,14.14,11.11,3.03,14.25,16.12,12.52,3.6
2016,12,31,101.83,11.23,11.44,11.03,0.41,12.72,12.96,12.5,0.46
2017,1,1,101.8,11.03,12.18,9.09,3.09,12.46,13.89,10.07,3.81
2017,1,2,101.7,8.95,9.65,8.33,1.32,9.96,10.8,9.2,1.59
2017,1,3,101.67,9.77,10.25,9.17,1.08,10.88,11.48,10.16,1.31
2017,1,4,101.57,9.55,9.88,9.09,0.8,10.64,11.08,10.1,0.98
2017,1,5,101.44,8.67,9.62,7.44,2.19,9.63,10.78,8.17,2.61
2017,1,6,101.36,8.07,8.63,7.27,1.36,8.88,9.57,7.93,1.63
2017,1,7,101.18,7.27,7.93,6.62,1.32,8.01,8.77,7.27,1.5
2017,1,8,101.12,4.41,6.3,3.58,2.73,4.69,6.88,3.76,3.12
2017,1,9,101.33,8.07,11.19,4.8,6.39,8.88,12.52,5.09,7.44
2017,1,10,101.52,10.86,11.08,10.7,0.38,12.12,12.38,11.91,0.47
2017,1,11,101.58,10.66,11.48,9.52,1.95,11.93,12.89,10.6,2.29
2017,1,12,101.3,7.82,9.1,4.66,4.45,8.59,10.09,4.98,5.11
2017,1,13,101.15,5.34,7.76,4.01,3.75,5.73,8.46,4.24,4.23
2017,1,14,101.34,10.3,11.84,8.05,3.77,11.43,13.2,8.8,4.4
2017,1,15,101.59,9.81,10.99,7.81,3.18,10.77,12.18,8.43,3.75
2017,1,16,101.65,9.09,10.16,7.55,2.61,9.96,11.26,8.12,3.14
2017,1,17,101.83,10.16,10.91,9.41,1.49,11.3,12.21,10.38,1.84
2017,1,18,101.92,9.15,10.05,8.3,1.76,10.12,11.2,9.16,2.05
2017,1,19,101.76,6.89,8.29,6.09,2.2,7.49,9.16,6.56,2.59
2017,1,20,101.81,7.62,12.45,5.98,6.47,8.32,13.98,6.39,7.59
2017,1,21,101.99,12.45,13.45,9.78,3.67,13.91,15.09,10.8,4.29
2017,1,22,102.09,12.2,13.66,9.31,4.34,13.66,15.45,10.23,5.22
2017,1,23,102.13,12.61,13.23,12.21,1.02,14.08,14.78,13.6,1.17
2017,1,24,102.14,12.3,13.62,10.96,2.66,13.78,15.38,12.15,3.23
