YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2001,9,19,2.46,6.14,5.12,0.25,0.3,435.62,51.35,118.24,7.22,0.2,0.99
2001,9,20,5.55,6.53,4.28,0.57,0.68,427.48,110.32,128.11,14.64,0.41,2.09
2001,9,21,3.92,6.69,7.61,0.41,0.48,435.62,81.27,132.97,11.84,0.34,1.71
2001,9,22,3.44,6.41,10.51,0.35,0.43,441.12,71.94,126.32,10.32,0.3,1.48
2001,9,23,1.61,6.54,8.67,0.16,0.2,438.97,35.52,130.24,5.52,0.15,0.75
2001,9,24,1.18,6.38,7.82,0.12,0.15,439.25,26.52,126.81,4.18,0.12,0.62
2001,9,25,0.42,6.47,12.02,0.05,0.05,437.7,9.91,128.88,1.62,0.05,0.23
2001,9,26,1.41,6.3,12.59,0.15,0.18,438.98,31.24,125.13,4.88,0.14,0.72
2001,9,27,2.61,6.16,9.29,0.27,0.33,440.61,55.88,120.94,8.23,0.24,1.21
2001,9,28,2.36,6.13,6.88,0.25,0.3,439.31,50.48,120.05,7.51,0.22,1.1
2001,9,29,5.76,6.27,3.98,0.61,0.73,426.72,113.3,122.4,14.77,0.41,2.14
2001,9,30,6.05,6.3,2.91,0.64,0.78,423.15,119.34,124.14,15.48,0.44,2.27
2001,10,1,4.85,6.38,4.45,0.52,0.62,429.63,96.99,125.47,13.22,0.38,1.93
2001,10,2,2.77,6.36,7.59,0.3,0.36,440.91,58.84,126.39,8.84,0.26,1.3
2001,10,3,2.8,6.38,5.7,0.3,0.37,434.05,59.1,126.43,8.62,0.26,1.29
2001,10,4,4.17,6.49,5.55,0.45,0.55,429.23,85.41,129.12,12.14,0.34,1.73
2001,10,5,4.54,6.35,7.58,0.49,0.6,429.95,92.15,125.45,12.76,0.36,1.84
2001,10,6,4.68,6.28,7.09,0.51,0.62,432.35,94.45,123.92,12.88,0.37,1.88
2001,10,7,5.35,6.3,5.25,0.59,0.71,429.48,106.51,124.81,14.23,0.4,2.04
2001,10,8,5.77,6.24,4.05,0.63,0.77,417.54,113.49,122.38,14.84,0.41,2.08
2001,10,9,6.18,6.31,3.73,0.68,0.84,409.58,120.45,123.13,15.54,0.41,2.12
2001,10,10,5.04,6.13,6.39,0.55,0.69,429.01,99.59,119.81,13.31,0.36,1.84
2001,10,11,4.15,5.89,9.3,0.46,0.57,433.26,83.54,115.26,11.35,0.3,1.55
2001,10,12,5.51,5.99,8.95,0.62,0.76,419.09,106.99,115.64,13.88,0.38,1.94
2001,10,13,5.74,6.27,8.09,0.64,0.8,407.75,110.9,120.33,14.46,0.39,2.01
2001,10,14,5.16,6.2,7.9,0.58,0.72,416.45,100.16,119.22,13.28,0.35,1.82
2001,10,15,5.07,6.03,7.04,0.57,0.71,426.14,98.95,116.18,13.12,0.34,1.77
2001,10,16,3.82,5.68,7.44,0.43,0.54,430.02,76.81,109.82,10.53,0.3,1.51
2001,10,17,3.41,5.72,7.88,0.39,0.48,437.38,68.87,111.49,9.63,0.27,1.38
2001,10,18,3.7,5.77,8.77,0.42,0.53,429.3,73.47,112.36,10.23,0.29,1.51
2001,10,19,5.11,5.81,9.17,0.59,0.73,425.54,100.77,113.39,13.27,0.37,1.91
2001,10,20,4.12,5.86,8.39,0.48,0.59,433.84,82.13,114.71,11.25,0.31,1.62
2001,10,21,5.38,6,7.3,0.62,0.78,420.83,106.35,118.27,14.01,0.38,1.96
2001,10,22,5.09,6,6.91,0.59,0.74,424.47,101.18,119,13.49,0.37,1.9
2001,10,23,4.84,5.95,7.77,0.57,0.71,423.87,96.33,117.9,12.89,0.34,1.8
2001,10,24,4.5,5.91,7.99,0.53,0.66,426.62,89.83,116.92,12.16,0.33,1.71
2001,10,25,5.53,5.89,7.15,0.66,0.82,417.34,108.84,115.97,14.17,0.37,1.91
2001,10,26,5.31,5.85,5.94,0.63,0.8,413.39,103.98,114.34,13.52,0.35,1.81
2001,10,27,5.09,5.75,5.35,0.61,0.77,420.75,99.18,111.85,12.9,0.34,1.74
2001,10,28,5.19,5.69,5,0.62,0.79,415.18,101.62,111.4,13.16,0.34,1.75
2001,10,29,4.22,5.72,6.19,0.51,0.65,423.04,83.4,111.94,11.2,0.3,1.53
2001,10,30,3.66,5.63,6.84,0.45,0.56,433.4,72.79,110.04,10.07,0.27,1.41
2001,10,31,4.36,5.58,7.2,0.53,0.67,428.28,87.09,110.13,11.68,0.31,1.65
2001,11,1,5.15,5.63,5.43,0.63,0.8,421.55,101.9,111.66,13.22,0.34,1.78
2001,11,2,5.07,5.63,5.8,0.62,0.8,420.3,100.36,111.38,13.08,0.34,1.75
2001,11,3,5.22,5.65,4.48,0.65,0.83,418.31,102.61,111.29,13.23,0.34,1.73
2001,11,4,3.22,5.45,8.79,0.4,0.51,430.76,65.7,107.19,9.27,0.24,1.29
2001,11,5,5,5.48,7.63,0.62,0.8,411.15,97.82,107.22,12.68,0.31,1.59
2001,11,6,3.18,5.39,10.92,0.4,0.51,423.28,63.44,104.57,8.94,0.23,1.21
2001,11,7,3.69,5.39,11.07,0.46,0.59,419.92,73.01,104.21,9.93,0.26,1.38
2001,11,8,3.98,5.37,9.76,0.5,0.65,421.91,79.35,104.75,10.71,0.29,1.55
2001,11,9,4.42,5.36,9.7,0.56,0.73,426.13,88.56,106.62,11.81,0.31,1.68
2001,11,10,2.51,5.1,10.3,0.32,0.41,431.11,52.49,100.91,7.59,0.21,1.12
2001,11,11,2.54,5.05,8.4,0.33,0.42,436.07,52.87,99.52,7.61,0.21,1.13
2001,11,12,1.85,5.09,9.7,0.23,0.3,432.72,39.3,100.13,5.92,0.16,0.88
2001,11,13,3.19,5.05,7.59,0.41,0.54,425.94,63.88,98.62,8.81,0.24,1.3
2001,11,14,1.69,5.02,8.38,0.22,0.29,423.81,34.59,97.28,5.05,0.13,0.73
2001,11,15,0.73,4.77,9.12,0.09,0.12,421.18,15.78,91.81,2.47,0.07,0.36
2001,11,16,0.98,4.82,8.78,0.12,0.16,421.24,21.14,94.08,3.28,0.09,0.48
2001,11,17,3.33,5.18,10.69,0.44,0.57,414.54,65.43,100.95,9.08,0.23,1.27
2001,11,18,4.46,5.24,9.86,0.59,0.77,392.71,85.13,99.3,11.05,0.29,1.55
2001,11,19,5.15,5.27,8.46,0.68,0.9,370.05,96.82,99.78,12.17,0.3,1.53
2001,11,20,4.93,5.18,7.66,0.66,0.86,373.41,93.41,98.57,11.78,0.29,1.52
2001,11,21,4.19,5.13,8.62,0.56,0.73,391.72,81.05,98.75,10.61,0.27,1.48
2001,11,22,2.46,4.74,9.28,0.33,0.44,413.9,49.42,91.1,6.92,0.18,0.96
2001,11,23,4.72,5.06,9.42,0.63,0.84,386.91,90.91,97.66,11.61,0.3,1.54
2001,11,24,4.07,5.2,8.73,0.55,0.73,393.36,77.31,97.61,10.12,0.26,1.41
2001,11,25,4.2,5.21,6.8,0.57,0.75,392.45,80.33,98.94,10.53,0.27,1.48
2001,11,26,3.76,5.03,7.79,0.52,0.68,394.95,72.31,95.77,9.54,0.25,1.31
2001,11,27,4.66,4.88,9.17,0.64,0.84,382.23,87.88,92.39,11.05,0.27,1.41
2001,11,28,3.6,4.82,8.56,0.49,0.66,398.59,69.64,92.12,9.24,0.23,1.24
2001,11,29,3.91,4.87,6.41,0.54,0.71,393.73,75.85,94.77,9.88,0.25,-999
2001,11,30,4.83,5.01,6.04,0.66,0.88,383.58,92.3,96.27,11.59,0.29,1.52
2001,12,1,4.21,5.01,6.41,0.59,0.77,396.28,81.42,96.62,10.52,0.27,1.47
2001,12,2,4.51,4.97,7.37,0.62,0.84,396.83,87.53,96.72,11.2,0.3,1.59
2001,12,3,3.67,4.87,6.69,0.51,0.68,412.72,73.59,96.29,9.82,0.26,-999
2001,12,4,3.88,4.87,5.48,0.54,0.72,410.91,76.9,95.73,10.09,0.27,1.45
2001,12,5,4.36,4.95,6.39,0.61,0.81,400.25,85.45,96.93,11.04,0.3,1.67
2001,12,6,4.2,4.92,8.19,0.59,0.79,400.35,82.18,95.98,10.68,0.3,1.73
2001,12,7,1.71,4.7,10.81,0.24,0.32,415.37,36.03,93.02,5.42,0.16,0.95
2001,12,8,1.81,4.69,11.14,0.26,0.34,418.87,38.27,93.55,5.73,0.17,0.99
2001,12,9,3.58,4.67,10.35,0.51,0.68,408.34,70.86,91.74,9.42,0.27,1.52
2001,12,10,4.09,4.86,8.93,0.58,0.77,400.85,79.61,94.36,10.33,0.28,1.56
2001,12,11,4.13,4.86,8.01,0.59,0.78,393.88,80.41,95.55,10.41,0.3,-999
2001,12,12,4.24,4.9,6.89,0.6,0.8,394.64,82.53,95.56,10.7,0.3,1.68
2001,12,13,3.67,4.87,7.12,0.52,0.7,408.13,71.69,94.57,9.5,0.27,1.48
2001,12,14,2.29,4.7,11.55,0.33,0.44,416.76,46.7,91.11,6.78,0.2,1.1
2001,12,15,3.38,4.64,10.95,0.48,0.65,409.76,66.68,90.02,9.01,0.27,1.51
2001,12,16,3.19,4.71,9.33,0.45,0.61,412.02,63.3,92.9,8.65,0.25,1.38
2001,12,17,4.33,4.78,6.88,0.62,0.83,398.29,84.83,94.12,10.84,0.28,1.5
2001,12,18,4.41,4.77,6.67,0.62,0.84,397.54,86.26,93.71,10.92,0.29,1.52
2001,12,19,4.34,4.82,7.7,0.62,0.83,392.62,85.08,94.87,10.88,0.29,1.53
2001,12,20,4.51,4.82,8.46,0.64,0.87,394.33,88.29,94.94,11.21,0.29,1.51
2001,12,21,3.31,4.82,7.41,0.47,0.63,410.14,66.11,95,8.92,0.23,1.27
2001,12,22,2.21,4.12,9.43,0.31,0.42,398.3,43.45,76.26,5.93,0.16,0.83
2001,12,23,1.68,4.27,7.89,0.24,0.32,396.31,33.4,79.13,4.66,0.12,0.67
2001,12,24,3.51,4.74,9.29,0.5,0.67,382.8,66.66,88.86,8.78,0.23,1.27
2001,12,25,3.85,4.94,9.91,0.55,0.73,377.34,72.52,92.61,9.49,0.25,1.34
2001,12,26,3.2,4.9,8.94,0.45,0.61,387.05,61.27,92.41,8.31,0.23,1.23
2001,12,27,3.43,4.82,7.42,0.48,0.66,393.23,65.73,91.75,8.79,0.23,1.25
2001,12,28,2.56,4.79,7.1,0.37,0.49,401.14,50.21,92,7.12,0.2,1.05
2001,12,29,3.05,4.69,6.75,0.43,0.58,405.35,59.29,88.73,8.07,0.21,1.15
2001,12,30,1.2,4.47,8.31,0.17,0.23,408.82,24.76,84.36,3.72,0.1,0.53
2001,12,31,1.61,4.63,6.66,0.23,0.3,407.73,33.27,88.83,4.95,0.13,0.72
2002,1,1,2.65,4.76,5.7,0.38,0.5,404.87,52.36,91.61,7.3,0.19,1.02
2002,1,2,2.97,4.21,9.88,0.42,0.56,394.92,56.31,77.48,7.33,0.18,0.95
2002,1,3,3.66,4.92,8.58,0.52,0.69,378.32,69.16,92.08,9.09,0.23,1.22
2002,1,4,3.92,4.91,6.77,0.55,0.73,369.3,73.79,91.94,9.56,0.23,1.24
2002,1,5,4.45,4.94,5.93,0.62,0.84,364.4,83.11,92.68,10.43,0.26,1.33
2002,1,6,4.68,5.11,6.58,0.66,0.88,359.15,87.55,96.16,11,0.27,1.39
2002,1,7,4.61,4.96,5.91,0.64,0.86,363.84,85.91,92.78,10.66,0.26,1.32
2002,1,8,1.41,4.55,9.21,0.2,0.26,399.59,28.05,85.2,3.98,0.1,0.55
2002,1,9,3.98,5.06,8.88,0.55,0.73,381.19,75.39,95.03,9.78,0.23,1.23
2002,1,10,4.14,5.05,5.53,0.57,0.76,370.77,78.02,95.05,9.95,0.23,1.24
2002,1,11,4.13,5.02,5.98,0.57,0.76,387.39,78.72,95.32,10.09,0.25,1.3
2002,1,12,4.01,5.05,7.38,0.55,0.73,391.42,76.69,96.21,9.95,0.25,1.32
2002,1,13,3.31,4.85,8.29,0.45,0.6,408.37,65.34,94,8.9,0.24,1.34
2002,1,14,2.49,4.88,8.41,0.34,0.45,418.11,51.14,96.84,7.33,0.2,1.12
2002,1,15,4.32,4.92,6.89,0.59,0.78,404.96,85.18,96.88,10.87,0.28,1.48
2002,1,16,4.32,5.03,4.09,0.59,0.77,405.49,85.39,99.12,11.03,0.28,1.45
2002,1,17,4.43,5.03,3.01,0.6,0.79,398.83,86.71,98.23,11.12,0.27,1.42
2002,1,18,4.02,5.11,3.16,0.54,0.71,399.86,78.66,99.41,10.28,0.27,1.41
2002,1,19,4.43,5.17,5.05,0.59,0.78,389.45,85.65,99.91,11.02,0.28,1.47
2002,1,20,3.77,5.21,4.97,0.5,0.66,394.76,72.76,100.05,9.59,0.25,1.3
2002,1,21,3.08,5.07,7.65,0.41,0.54,398.07,59.83,96.41,8.25,0.23,1.26
2002,1,22,2.13,4.52,8.11,0.28,0.37,395.44,41.39,82.98,5.61,0.15,0.82
2002,1,23,1.09,4.94,7.77,0.14,0.19,402.27,22.67,93.72,3.38,0.09,0.52
2002,1,24,3.36,5.16,8.64,0.44,0.58,408.22,66.18,99.25,9.12,0.25,1.38
2002,1,25,3.86,5.23,7.86,0.5,0.66,409.54,75.74,102.15,10.11,0.27,1.49
2002,1,26,4.71,5.2,3.8,0.61,0.8,391.82,91.09,100.62,11.56,0.3,1.64
2002,1,27,3.31,5.25,7.03,0.43,0.55,401.08,65.02,101.07,8.96,0.25,1.4
2002,1,28,4.39,5.24,6.39,0.56,0.73,390.47,85.02,100.73,11.09,0.32,1.75
2002,1,29,3.57,5.41,7.98,0.46,0.59,390.47,70.01,104.4,9.67,0.28,1.56
2002,1,30,3,5.39,7.49,0.38,0.5,400.7,59.07,103.19,8.25,0.24,1.36
2002,1,31,4.06,5.36,7.34,0.52,0.66,392.93,78.53,102.65,10.44,0.3,1.6
2002,2,1,4.65,5.41,7.23,0.59,0.76,389.36,89.29,103.52,11.62,0.31,1.66
2002,2,2,2.55,5.39,5.35,0.32,0.41,409.95,52.3,104.76,7.56,0.22,1.2
2002,2,3,2.76,5.3,9.28,0.34,0.45,404.89,54.97,101.08,7.79,0.24,1.33
2002,2,4,4.69,5.54,7.91,0.59,0.75,390.43,90.55,105.72,11.86,0.34,1.84
2002,2,5,4.27,5.56,4.23,0.53,0.68,386.59,82.43,106.33,10.9,0.3,1.64
2002,2,6,4.04,5.57,4.76,0.5,0.64,384.05,78.42,106.42,10.55,0.3,1.65
2002,2,7,5.46,5.66,5.48,0.67,0.86,378.15,103.71,107.8,13.23,0.37,1.93
2002,2,8,4.9,5.68,4.64,0.59,0.77,393.05,95.1,109.74,12.47,0.34,1.87
2002,2,9,4.79,5.72,4.37,0.59,0.74,393.08,92.15,109.56,12.13,0.34,1.83
2002,2,10,5.01,5.63,5.78,0.6,0.77,391.08,95.9,107.12,12.39,0.34,1.83
2002,2,11,2.72,5.4,9.57,0.33,0.41,405.2,54.51,101.56,7.73,0.23,1.23
2002,2,12,4.66,5.57,7.03,0.55,0.71,383.48,88.26,104.36,11.48,0.31,1.64
2002,2,13,4.89,5.8,6.85,0.58,0.73,385.77,93.46,110.07,12.23,0.34,1.8
2002,2,14,4.64,5.85,7.69,0.55,0.7,392.04,90.65,113.08,12.09,0.34,-999
2002,2,15,5.51,5.96,8.18,0.65,0.82,366.9,104.34,112.94,13.41,0.38,1.96
2002,2,16,5.85,6.07,7.84,0.69,0.87,362.21,110.56,115.2,14.21,0.41,2.14
2002,2,17,5.29,6.02,6.16,0.62,0.78,378.35,102.1,115.2,13.22,0.39,-999
2002,2,18,5.71,6.16,8.23,0.66,0.84,375.15,108.71,117.3,14.11,0.42,2.25
2002,2,19,4.03,5.65,10.04,0.47,0.59,397.24,77.44,106.09,10.28,0.3,1.62
2002,2,20,3.44,5.98,9.8,0.4,0.49,396.98,66.64,112.17,9.13,0.27,1.42
2002,2,21,5.07,6.18,7.3,0.58,0.73,382.34,96.71,116.98,12.74,0.37,1.94
2002,2,22,5.7,6.18,6.12,0.65,0.81,383.92,109.7,118.86,14.27,0.41,2.2
2002,2,23,5.18,6.17,3.86,0.59,0.73,378.17,99.33,117.48,12.95,0.37,1.93
2002,2,24,5.55,6.03,6.21,0.62,0.78,377.72,105.2,113.85,13.4,0.38,2.02
2002,2,25,4.79,6.19,7.74,0.54,0.67,392.26,91.8,117.27,12.16,0.36,1.87
2002,2,26,3.29,6.04,6.23,0.37,0.45,404.08,64.79,114.62,8.95,0.26,1.34
2002,2,27,5.41,6.34,6.23,0.6,0.74,384.12,104.36,121.52,13.74,0.4,2.08
2002,2,28,5.98,6.27,5.45,0.66,0.82,368.9,112.65,118.16,14.42,0.41,2.18
2002,3,1,4.71,6.53,6.57,0.52,0.64,388.2,90.7,124.51,12.32,0.36,1.85
2002,3,2,5.75,6.53,5.65,0.63,0.78,393.42,111.4,125.98,14.72,0.45,2.34
2002,3,3,6.15,6.52,6.94,0.67,0.83,375.09,116.95,124.02,15.12,0.44,2.3
2002,3,4,6.07,6.55,7.53,0.66,0.81,375.53,115.24,124.28,14.99,0.43,2.25
2002,3,5,5.72,6.5,5.49,0.62,0.76,382.14,109.48,123.77,14.27,0.41,2.17
2002,3,6,4.61,6.34,8.59,0.5,0.61,400.4,89.84,120.55,12.03,0.35,1.8
2002,3,7,1.59,6.06,9.72,0.17,0.21,395.98,33.05,113.12,4.68,0.14,0.72
2002,3,8,5.14,6.36,10.16,0.55,0.67,377.02,97.7,118.95,12.71,0.38,1.92
2002,3,9,4.85,6.1,8.74,0.52,0.63,388.66,92.3,113.48,11.84,0.37,1.91
2002,3,10,5.94,6.39,7.37,0.63,0.77,377.19,112.92,120.78,14.49,0.44,2.35
2002,3,11,6.47,6.67,6.99,0.68,0.83,377.33,123.72,127.41,16.01,0.48,2.57
2002,3,12,4.59,6.68,6.2,0.48,0.59,404.43,90.51,128.99,12.55,0.39,2.04
2002,3,13,4.66,6.65,6.84,0.49,0.59,414.78,93.03,129.92,12.79,0.41,2.18
2002,3,14,6.61,6.67,4.3,0.69,0.84,397.25,127.98,129.12,16.48,0.49,2.63
2002,3,15,6.41,6.54,1.62,0.66,0.8,388.42,123.1,125.41,15.72,0.45,2.41
2002,3,16,5.78,6.03,1.7,0.6,0.73,391.41,109.2,113.31,13.46,0.38,2.02
2002,3,17,5.58,6.15,2.94,0.58,0.7,400.91,106.46,115.69,13.27,0.39,2.04
2002,3,18,2.14,6.24,7.57,0.22,0.27,424.8,44.84,118.6,6.29,0.2,0.99
2002,3,19,4.89,6.48,6.87,0.5,0.6,411.96,96,123.5,12.59,0.41,2.1
2002,3,20,6.62,6.83,6.52,0.67,0.81,384.05,125.99,129.43,16.15,0.5,2.71
2002,3,21,6.56,6.94,6.44,0.66,0.8,387.31,126.35,132.54,16.38,0.51,2.7
2002,3,22,6.91,7.04,4.2,0.7,0.84,387.6,132.88,135.22,17.24,0.52,2.81
2002,3,23,5.74,7,4.77,0.58,0.7,399.75,112.41,134.97,15.15,0.47,2.48
2002,3,24,4.45,6.97,5.2,0.45,0.54,423.58,89.72,136.01,12.54,0.38,1.98
2002,3,25,4.93,6.95,3.18,0.49,0.59,418.06,100.68,137.12,14.02,0.45,2.3
2002,3,26,5.87,7.04,3.3,0.59,0.7,418.02,117.83,139.52,16.01,0.49,2.58
2002,3,27,6.27,6.98,2.41,0.62,0.74,413.7,124.67,137.28,16.56,0.49,2.6
2002,3,28,6.75,7.01,3.62,0.67,0.8,404.81,131.85,136.3,17.26,0.51,2.69
2002,3,29,6.68,6.92,3.05,0.66,0.79,402.7,128.89,132.59,16.62,0.48,2.52
2002,3,30,5.62,6.1,2.52,0.55,0.66,406.75,107.47,114.61,13,0.37,1.89
2002,3,31,4.42,5.89,2.09,0.44,0.52,425.15,86.16,110.41,10.48,0.29,1.49
2002,4,1,5.93,6.44,4.29,0.59,0.7,412.25,114.3,122.29,14.34,0.41,2.14
2002,4,2,6.48,6.72,2.81,0.63,0.75,402.14,124.92,128.59,15.8,0.46,2.41
2002,4,3,6.34,6.78,4.53,0.62,0.73,401.35,122.26,129.38,15.59,0.44,2.26
2002,4,4,5.87,6.49,4.26,0.57,0.68,408.17,113.67,123.04,14.17,0.38,-999
2002,4,5,6.08,6.59,5.93,0.59,0.7,407.3,117.5,125.45,14.88,0.39,2.02
2002,4,6,6.6,6.84,4.12,0.64,0.76,399.13,125.77,129.29,15.91,0.42,2.2
2002,4,7,6.96,7.07,1.38,0.67,0.8,385.27,131.33,132.59,16.62,0.44,2.27
2002,4,8,6.48,6.91,1.58,0.62,0.73,390.61,122.17,128.71,15.37,0.41,2.08
2002,4,9,6.73,7.08,2.84,0.65,0.77,392.69,127.91,133.53,16.37,0.44,2.27
2002,4,10,6.43,6.68,5.61,0.62,0.73,396.77,121.45,125.01,15.06,0.41,2.1
2002,4,11,6.07,6.55,4.53,0.59,0.69,403.84,115.73,122.69,14.25,0.38,-999
2002,4,12,4.43,6.64,4.74,0.42,0.5,425.29,87.53,125.88,11.33,0.31,1.61
2002,4,13,3.84,6.96,6.69,0.37,0.43,424.79,77.55,133.7,10.73,0.31,1.58
2002,4,14,6.41,7.36,7.35,0.61,0.72,403.79,125.2,141.54,16.63,0.48,2.52
2002,4,15,6.52,7.29,6.35,0.62,0.73,421.38,128.23,141.13,16.98,0.51,2.66
2002,4,16,7.05,7.31,5.99,0.67,0.78,414.61,138.93,142.88,18.17,0.54,2.87
2002,4,17,7.21,7.39,5.98,0.68,0.8,396.33,139.36,141.93,18.08,0.52,2.76
2002,4,18,7.37,7.51,6.01,0.7,0.81,401.55,144.21,145.78,18.96,0.55,2.93
2002,4,19,6.28,7.53,5.99,0.59,0.7,413.59,123.88,146.43,16.68,0.51,2.66
2002,4,20,7,7.55,5.58,0.66,0.77,414.23,139.1,148.32,18.48,0.55,2.91
2002,4,21,7.16,7.5,6.24,0.67,0.79,411.7,141.9,147.09,18.78,0.55,2.92
2002,4,22,7.76,7.84,6.63,0.73,0.85,390.65,149.93,150.29,19.73,0.57,3.02
2002,4,23,7.52,7.74,6.41,0.7,0.82,398.8,145.89,148.69,19.2,0.55,2.87
2002,4,24,7.21,7.73,6.05,0.67,0.79,397.55,139.59,147.48,18.41,0.53,2.77
2002,4,25,6.96,7.72,6.14,0.65,0.76,407.6,136.49,148.59,18.2,0.52,2.69
2002,4,26,5.93,7.67,5.98,0.55,0.64,413.55,118.01,147.41,16.09,0.46,2.37
2002,4,27,7.33,7.66,5.9,0.69,0.8,403.46,142.17,146.62,18.61,0.52,2.71
2002,4,28,7.47,7.63,6.25,0.7,0.81,408.12,145.9,147.7,19.1,0.52,2.65
2002,4,29,7.68,7.77,5.88,0.71,0.83,394.82,150.41,151.05,19.82,0.53,2.73
2002,4,30,7.63,7.75,5.8,0.71,0.82,395.42,148.52,149.69,19.5,0.53,2.74
2002,5,1,7.46,7.67,6.07,0.7,0.8,400.95,146.01,148.7,19.12,0.52,2.72
2002,5,2,7.4,7.71,6.3,0.69,0.8,402.64,144.63,149.13,18.99,0.52,2.7
2002,5,3,7.4,7.71,6.45,0.69,0.8,405.55,144.95,149.31,19.04,0.52,2.69
2002,5,4,7.29,7.71,6.6,0.67,0.78,408.07,142.73,149.19,18.83,0.51,2.62
2002,5,5,7.34,7.69,6.39,0.68,0.79,399.02,142.89,148.27,18.75,0.51,2.64
2002,5,6,7.48,7.69,5.81,0.69,0.8,399.38,145.35,148.1,19.02,0.51,2.62
2002,5,7,7.39,7.8,5.38,0.68,0.79,402.96,143.87,150.1,18.95,0.5,2.56
2002,5,8,6.85,7.78,6.01,0.63,0.73,410.29,134.41,150.55,17.92,0.48,2.44
2002,5,9,7.61,7.83,5.83,0.7,0.81,403.9,148.28,151.16,19.52,0.52,2.72
2002,5,10,7,7.71,4.68,0.64,0.74,414.41,138.38,149.98,18.33,0.49,2.54
2002,5,11,7.48,7.73,3.98,0.69,0.8,415.27,147.62,151.04,19.5,0.52,2.71
2002,5,12,6.8,7.74,3.91,0.62,0.72,414.21,134.03,150.48,17.88,0.48,2.5
2002,5,13,6.94,7.68,4.77,0.64,0.73,420.98,138.73,151.22,18.58,0.52,2.66
2002,5,14,7.54,7.73,3.77,0.7,0.8,413.31,148.63,150.92,19.56,0.53,2.77
2002,5,15,6.85,7.53,4.19,0.62,0.73,420.69,135.5,146.61,17.93,0.48,2.49
2002,5,16,4.86,7.61,3.27,0.45,0.52,426.63,99.6,150.04,13.69,0.35,1.79
2002,5,17,6.54,7.56,3.9,0.6,0.7,425.17,131.81,149.09,17.81,0.52,2.67
2002,5,18,5.58,7.47,5.04,0.51,0.59,429.95,114.19,147.5,15.57,0.46,2.36
2002,5,19,6,7.42,2.37,0.55,0.63,426.82,121.63,146.55,16.39,0.48,2.48
2002,5,20,3.52,7.2,6.19,0.32,0.38,435.2,74.73,142.09,10.62,0.31,1.62
2002,5,21,4.73,7.2,6.15,0.43,0.5,441.02,97.98,142.18,13.62,0.41,2.11
2002,5,22,5.24,7.33,6.19,0.48,0.55,437.62,107.7,144.93,14.74,0.44,2.27
2002,5,23,4.22,7.46,6.68,0.38,0.45,437.9,87.52,148.03,12.23,0.35,1.83
2002,5,24,2.02,7.31,4.66,0.19,0.21,439.35,44.66,144.62,6.67,0.2,0.99
2002,5,25,4.1,7.1,5.68,0.38,0.43,439.09,85.62,139.05,11.88,0.35,1.79
2002,5,26,4.57,7.19,7.05,0.41,0.48,431.09,94.55,141.69,13.09,0.39,2
2002,5,27,5.55,7.4,5.62,0.51,0.59,423.94,112.36,144.12,15.27,0.45,2.29
2002,5,28,3.56,7.49,4.5,0.33,0.38,431.25,76,148.09,11.08,0.32,1.64
2002,5,29,1.36,7.34,5.84,0.12,0.14,434.7,30.36,144.63,4.64,0.13,0.66
2002,5,30,3.53,7.45,7.1,0.32,0.37,435.2,74.98,147.39,10.77,0.32,1.62
2002,5,31,5.25,7.46,7.41,0.48,0.55,435.89,108.41,147.84,15.05,0.45,2.28
2002,6,1,3.14,7.45,6.27,0.29,0.33,435.38,66.8,147.46,9.72,0.29,1.48
2002,6,2,3.15,7.23,6.12,0.29,0.33,435.95,67.85,142.45,9.92,0.3,1.51
2002,6,3,3.17,7.35,5.26,0.29,0.34,434.23,67.55,145.69,9.81,0.29,1.49
2002,6,4,3.73,7.38,7.48,0.34,0.39,440.97,79.45,146.52,11.53,0.36,1.84
2002,6,5,5.7,7.5,6.32,0.52,0.6,432.34,116.62,148.7,16.02,0.49,2.58
2002,6,6,4.17,7.35,4.73,0.38,0.44,434.44,87.47,145.12,12.36,0.38,1.96
2002,6,7,0.57,7.12,7.05,0.05,0.06,436.7,13.22,140.1,2.04,0.05,0.28
2002,6,8,2.2,7.26,7.09,0.2,0.23,435.27,48.45,143.36,7.23,0.22,1.1
2002,6,9,6.78,7.43,5.5,0.62,0.71,424.78,135.13,145.49,17.92,0.51,2.65
2002,6,10,6.24,7.48,5.3,0.57,0.66,431.81,126.08,148.09,17.02,0.49,2.55
2002,6,11,7.49,7.6,3.52,0.68,0.79,418.92,148.91,149.67,19.5,0.55,2.88
2002,6,12,7.5,7.68,1.45,0.68,0.79,417.41,148.54,150.76,19.55,0.57,2.99
2002,6,13,6.99,7.65,2.67,0.63,0.73,423.5,139.6,150.41,18.57,0.53,2.77
2002,6,14,7.29,7.69,3.27,0.66,0.77,422.02,145.11,151.4,19.2,0.55,2.89
2002,6,15,7.01,7.78,3.4,0.64,0.73,423.45,140.88,153.38,18.89,0.55,2.88
2002,6,16,7.39,7.69,3.75,0.67,0.77,423,147.43,151.68,19.5,0.56,2.95
